1,4177472.0,1544605714695,1,3,2,1
1,4177474.0,1544605714695,1,3,2,1
1,4177478.0,1544605714695,2,3,2,1
1,4177480.0,1544605714695,2,3,2,2
1,4177482.0,1544605714695,2,3,2,2
1,4177486.0,1544605714695,3,3,2,1
1,4177488.0,1544605714695,3,3,2,1
1,4177490.0,1544605714695,3,3,2,1
1,4177492.0,1544605714695,3,3,2,1
1,4177494.0,1544605714695,3,3,2,1
1,4177496.0,1544605714695,3,3,2,1
1,4177498.0,1544605714695,3,1,2,1
1,4177500.0,1544605714695,3,3,2,1
1,4177502.0,1544605714695,3,3,2,1
1,4177504.0,1544605714695,3,3,2,1
1,4177506.0,1544605714695,3,3,2,1
1,4177508.0,1544605714695,3,3,2,1
1,4177510.0,1544605714695,3,3,2,1
1,4177512.0,1544605714695,2,3,2,1
1,4177514.0,1544605714695,2,3,2,1
1,4177516.0,1544605714695,2,3,2,1
1,4177518.0,1544605714695,3,1,2,1
1,4177520.0,1544605714695,3,1,2,1
1,4177522.0,1544605714695,3,1,2,1
1,4177526.0,1544605714695,1,3,2,1
1,4177528.0,1544605714695,1,3,2,1
1,4177530.0,1544605714695,1,3,2,1
1,4177532.0,1544605714695,1,3,2,1
1,4177534.0,1544605714695,1,3,2,1
1,4177536.0,1544605714695,1,3,2,1
1,4177538.0,1544605714695,3,1,2,1
1,4177540.0,1544605714695,3,1,2,1
1,4177542.0,1544605714695,3,1,2,1
1,4177544.0,1544605714695,1,3,2,1
1,4177546.0,1544605714695,1,3,2,1
1,4177548.0,1544605714695,1,3,2,1
1,4177550.0,1544605714695,1,3,2,1
1,4177552.0,1544605714695,1,3,2,1
1,4177554.0,1544605714695,1,3,2,1
1,4177556.0,1544605714695,1,3,2,1
1,4177558.0,1544605714695,1,3,2,1
1,4177560.0,1544605714695,1,3,2,1
1,4177564.0,1544605714695,3,3,2,1
1,4177566.0,1544605714695,3,3,2,1
1,4177568.0,1544605714695,3,3,2,1
1,4177570.0,1544605714695,3,3,2,1
1,4177572.0,1544605714695,3,3,2,2
1,4177574.0,1544605714695,3,3,2,2
1,4177576.0,1544605714695,3,3,2,1
1,4177578.0,1544605714695,3,3,2,1
1,4177580.0,1544605714695,3,3,2,1
1,4177582.0,1544605714695,3,3,2,1
1,4177584.0,1544605714695,3,3,2,1
1,4177586.0,1544605714695,3,3,2,1
1,4177590.0,1544605714695,2,3,2,1
1,4177592.0,1544605714695,2,3,2,1
1,4177594.0,1544605714695,2,3,2,1
1,4177596.0,1544605714695,2,3,2,1
1,4177598.0,1544605714695,2,3,2,2
1,4177600.0,1544605714695,2,3,2,2
1,4177602.0,1544605714695,3,1,2,1
1,4177604.0,1544605714695,3,1,2,1
1,4177606.0,1544605714695,3,1,2,1
1,4177608.0,1544605714695,2,1,2,1
1,4177610.0,1544605714695,2,1,2,1
1,4177612.0,1544605714695,2,1,2,1
1,4177616.0,1544605714695,1,1,2,1
1,4177618.0,1544605714695,1,1,2,1
1,4177620.0,1544605714695,1,1,2,1
1,4177622.0,1544605714695,1,1,2,1
1,4177624.0,1544605714695,1,1,2,1
1,4177626.0,1544605714695,1,1,2,1
1,4177628.0,1544605714695,1,1,2,1
1,4177630.0,1544605714695,1,1,2,1
1,4177632.0,1544605714695,1,1,2,1
1,4177634.0,1544605714695,3,1,2,1
1,4177636.0,1544605714695,3,1,2,1
1,4177638.0,1544605714695,3,1,2,1
1,4177640.0,1544605714695,1,1,2,1
1,4177642.0,1544605714695,1,1,2,1
1,4177644.0,1544605714695,1,1,2,1
1,4177646.0,1544605714695,1,1,2,1
1,4177648.0,1544605714695,1,1,2,1
1,4177650.0,1544605714695,1,1,2,1
1,4177652.0,1544605714695,1,3,2,1
1,4177654.0,1544605714695,1,3,2,1
1,4177656.0,1544605714695,1,3,2,1
1,4177659.0,1544605714695,1,3,2,1
1,4177661.0,1544605714695,1,3,2,1
1,4177663.0,1544605714695,1,3,2,1
1,4177665.0,1544605714695,1,3,2,1
1,4177669.0,1544605714695,3,3,2,1
1,4177671.0,1544605714695,3,3,2,3
1,4177673.0,1544605714695,3,3,2,1
1,4177675.0,1544605714695,3,3,2,1
1,4177678.0,1544605714695,2,3,2,1
1,4177680.0,1544605714695,2,3,2,2
1,4177682.0,1544605714695,2,3,2,2
1,4177684.0,1544605714695,3,3,2,1
1,4177686.0,1544605714695,3,3,2,4
1,4177688.0,1544605714695,3,3,2,4
1,4177690.0,1544605714695,2,3,2,1
1,4177692.0,1544605714695,2,3,2,2
1,4177694.0,1544605714695,2,3,2,1
1,4177696.0,1544605714695,3,1,2,1
1,4177698.0,1544605714695,3,1,2,1
2,3165987.0,1544605721629,2,3,2,4
2,3165989.0,1544605721629,2,3,2,3
2,3165991.0,1544605721629,2,3,2,1
2,3165993.0,1544605721629,2,1,2,1
2,3165995.0,1544605721629,2,1,2,1
2,3165997.0,1544605721629,2,3,2,1
2,3165999.0,1544605721629,2,3,2,1
2,3166001.0,1544605721629,2,3,2,1
2,3166004.0,1544605721629,3,3,2,3
2,3166006.0,1544605721629,3,3,2,3
2,3166009.0,1544605721629,3,3,2,3
2,3166011.0,1544605721629,3,3,2,1
2,3166014.0,1544605721629,3,3,2,2
2,3166016.0,1544605721629,3,1,2,3
2,3166018.0,1544605721629,3,1,2,2
2,3166020.0,1544605721629,3,1,2,2
2,3166022.0,1544605721629,3,1,2,2
2,3166024.0,1544605721629,3,1,2,2
2,3166027.0,1544605721629,3,1,2,2
2,3166029.0,1544605721629,3,3,2,3
2,3166031.0,1544605721629,3,3,2,2
2,3166033.0,1544605721629,3,3,2,1
2,3166035.0,1544605721629,3,1,2,2
2,3166038.0,1544605721629,3,1,2,1
2,3166040.0,1544605721629,3,1,2,1
2,3166042.0,1544605721629,3,1,2,1
2,3166044.0,1544605721629,3,1,2,3
2,3166047.0,1544605721629,3,1,2,3
2,3166049.0,1544605721629,2,1,2,5
2,3166051.0,1544605721629,2,1,2,4
2,3166053.0,1544605721629,2,1,2,4
2,3166055.0,1544605721629,2,1,2,4
2,3166059.0,1544605721629,1,3,2,1
2,3166061.0,1544605721629,1,3,2,2
2,3166063.0,1544605721629,1,3,2,1
2,3166065.0,1544605721629,1,3,2,1
2,3166067.0,1544605721629,3,2,2,2
2,3166070.0,1544605721629,3,2,2,1
2,3166072.0,1544605721629,1,3,2,1
2,3166074.0,1544605721629,1,3,2,1
2,3166076.0,1544605721629,1,3,2,2
2,3166078.0,1544605721629,3,3,2,3
2,3166080.0,1544605721629,3,3,2,3
2,3166083.0,1544605721629,3,3,2,1
2,3166085.0,1544605721629,3,3,2,1
2,3166087.0,1544605721629,3,3,2,1
2,3166089.0,1544605721629,3,2,2,2
2,3166092.0,1544605721629,3,2,2,2
2,3166094.0,1544605721629,1,1,2,1
2,3166096.0,1544605721629,1,1,2,1
2,3166098.0,1544605721629,1,1,2,1
2,3166100.0,1544605721629,1,3,2,1
2,3166102.0,1544605721629,1,3,2,1
2,3166104.0,1544605721629,1,3,2,1
2,3166108.0,1544605721629,2,3,2,1
2,3166110.0,1544605721629,2,3,2,1
2,3166112.0,1544605721629,2,3,2,1
2,3166114.0,1544605721629,1,3,2,1
2,3166116.0,1544605721629,1,3,2,1
2,3166118.0,1544605721629,1,3,2,1
2,3166120.0,1544605721629,1,3,2,1
2,3166122.0,1544605721629,1,3,2,2
2,3166124.0,1544605721629,1,3,2,2
2,3166126.0,1544605721629,2,3,2,1
2,3166128.0,1544605721629,2,3,2,1
2,3166130.0,1544605721629,2,3,2,1
2,3166132.0,1544605721629,2,3,2,1
2,3166134.0,1544605721629,2,3,2,1
2,3166136.0,1544605721629,2,3,2,1
2,3166138.0,1544605721629,2,3,2,1
2,3166140.0,1544605721629,2,3,2,1
2,3166142.0,1544605721629,2,3,2,1
2,3166145.0,1544605721629,2,3,2,1
2,3166147.0,1544605721629,2,3,2,1
2,3166149.0,1544605721629,2,3,2,1
2,3166153.0,1544605721629,3,1,2,1
2,3166155.0,1544605721629,3,1,2,1
2,3166157.0,1544605721629,3,1,2,1
2,3166159.0,1544605721629,2,1,2,1
2,3166161.0,1544605721629,2,1,2,1
2,3166163.0,1544605721629,2,1,2,1
2,3166165.0,1544605721629,2,1,2,1
2,3166167.0,1544605721629,2,1,2,1
2,3166169.0,1544605721629,2,1,2,1
2,3166171.0,1544605721629,3,1,2,1
2,3166173.0,1544605721629,3,1,2,1
2,3166175.0,1544605721629,3,1,2,1
2,3166177.0,1544605721629,3,1,2,1
2,3166179.0,1544605721629,3,1,2,1
2,3166181.0,1544605721629,3,1,2,1
2,3166185.0,1544605721629,1,3,2,1
2,3166187.0,1544605721629,1,3,2,1
2,3166189.0,1544605721629,1,3,2,1
2,3166191.0,1544605721629,1,3,2,1
2,3166193.0,1544605721629,1,3,2,1
2,3166195.0,1544605721629,1,3,2,1
2,3166197.0,1544605721629,1,3,2,1
2,3166199.0,1544605721629,1,3,2,1
2,3166201.0,1544605721629,1,3,2,1
2,3166203.0,1544605721629,3,2,2,2
2,3166205.0,1544605721629,3,2,2,2
2,3166207.0,1544605721629,3,2,2,2
2,3166209.0,1544605721629,1,3,2,1
2,3166211.0,1544605721629,1,3,2,1
2,3166213.0,1544605721629,1,3,2,1
2,3166217.0,1544605721629,2,3,2,1
2,3166219.0,1544605721629,2,3,2,1
2,3166221.0,1544605721629,2,3,2,2
2,3166223.0,1544605721629,1,3,2,1
2,3166225.0,1544605721629,1,3,2,1
2,3166227.0,1544605721629,1,3,2,1
2,3166229.0,1544605721629,2,3,2,1
2,3166231.0,1544605721629,2,3,2,2
2,3166233.0,1544605721629,2,3,2,2
2,3166235.0,1544605721629,1,3,2,1
2,3166237.0,1544605721629,1,3,2,1
2,3166239.0,1544605721629,1,3,2,1
2,3166241.0,1544605721629,1,3,2,1
2,3166243.0,1544605721629,1,3,2,1
2,3166245.0,1544605721629,1,3,2,1
2,3166247.0,1544605721629,2,3,2,1
2,3166249.0,1544605721629,2,3,2,1
2,3166251.0,1544605721629,2,3,2,1
2,3166255.0,1544605721629,3,1,2,1
2,3166257.0,1544605721629,3,1,2,1
2,3166259.0,1544605721629,3,1,2,1
2,3166261.0,1544605721629,3,1,2,1
2,3166263.0,1544605721629,3,1,2,1
2,3166265.0,1544605721629,3,1,2,1
2,3166267.0,1544605721629,3,1,2,1
2,3166269.0,1544605721629,3,1,2,1
2,3166271.0,1544605721629,3,1,2,1
2,3166273.0,1544605721629,3,1,2,1
2,3166275.0,1544605721629,3,1,2,1
2,3166277.0,1544605721629,3,1,2,1
2,3166279.0,1544605721629,3,1,2,1
2,3166281.0,1544605721629,3,1,2,1
2,3166283.0,1544605721629,3,1,2,1
2,3166287.0,1544605721629,1,1,2,1
2,3166289.0,1544605721629,1,1,2,1
2,3166291.0,1544605721629,1,1,2,1
2,3166293.0,1544605721629,3,1,2,1
2,3166295.0,1544605721629,3,1,2,1
2,3166297.0,1544605721629,3,1,2,1
2,3166299.0,1544605721629,1,3,2,1
2,3166301.0,1544605721629,1,3,2,1
2,3166303.0,1544605721629,1,3,2,1
2,3166305.0,1544605721629,1,3,2,1
2,3166307.0,1544605721629,1,3,2,1
2,3166309.0,1544605721629,1,3,2,1
2,3166313.0,1544605721629,2,3,2,1
2,3166315.0,1544605721629,2,3,2,1
2,3166317.0,1544605721629,2,3,2,1
2,3166319.0,1544605721629,1,3,2,1
2,3166321.0,1544605721629,1,3,2,1
2,3166323.0,1544605721629,1,3,2,1
2,3166325.0,1544605721629,1,3,2,1
2,3166327.0,1544605721629,1,3,2,2
2,3166329.0,1544605721629,1,3,2,2
2,3166331.0,1544605721629,1,3,2,1
2,3166333.0,1544605721629,1,3,2,1
2,3166335.0,1544605721629,1,3,2,1
2,3166339.0,1544605721629,3,3,2,1
2,3166341.0,1544605721629,3,3,2,1
2,3166343.0,1544605721629,3,3,2,1
2,3166345.0,1544605721629,3,1,2,1
2,3166347.0,1544605721629,3,1,2,1
2,3166349.0,1544605721629,3,1,2,1
2,3166351.0,1544605721629,3,1,2,1
2,3166353.0,1544605721629,3,1,2,1
2,3166355.0,1544605721629,3,1,2,1
2,3166357.0,1544605721629,3,3,2,1
2,3166359.0,1544605721629,3,3,2,1
2,3166361.0,1544605721629,3,3,2,1
2,3166363.0,1544605721629,3,1,2,1
2,3166365.0,1544605721629,3,1,2,1
2,3166367.0,1544605721629,3,1,2,1
2,3166369.0,1544605721629,3,1,2,1
2,3166371.0,1544605721629,3,1,2,1
2,3166373.0,1544605721629,3,1,2,1
2,3166377.0,1544605721629,1,1,2,1
2,3166379.0,1544605721629,1,1,2,1
2,3166381.0,1544605721629,1,1,2,1
2,3166383.0,1544605721629,3,3,2,1
2,3166385.0,1544605721629,3,3,2,2
2,3166387.0,1544605721629,3,3,2,2
2,3166389.0,1544605721629,3,1,2,1
2,3166391.0,1544605721629,3,1,2,1
2,3166393.0,1544605721629,3,1,2,1
2,3166395.0,1544605721629,3,1,2,1
2,3166397.0,1544605721629,3,1,2,1
2,3166399.0,1544605721629,3,1,2,1
2,3166401.0,1544605721629,1,1,2,1
2,3166403.0,1544605721629,1,1,2,1
2,3166405.0,1544605721629,1,1,2,1
2,3166407.0,1544605721629,1,3,2,1
2,3166409.0,1544605721629,1,3,2,1
2,3166411.0,1544605721629,1,3,2,1
2,3166413.0,1544605721629,1,3,2,1
2,3166415.0,1544605721629,1,3,2,2
2,3166417.0,1544605721629,1,3,2,2
2,3166419.0,1544605721629,1,3,2,1
2,3166421.0,1544605721629,1,3,2,1
2,3166423.0,1544605721629,1,3,2,1
2,3166427.0,1544605721629,2,3,2,1
2,3166429.0,1544605721629,2,3,2,1
2,3166431.0,1544605721629,2,3,2,1
2,3166433.0,1544605721629,1,3,2,1
2,3166435.0,1544605721629,1,3,2,2
2,3166437.0,1544605721629,1,3,2,2
2,3166439.0,1544605721629,2,3,2,1
2,3166441.0,1544605721629,2,3,2,2
2,3166443.0,1544605721629,2,3,2,2
2,3166445.0,1544605721629,1,3,2,1
2,3166447.0,1544605721629,1,3,2,1
2,3166449.0,1544605721629,1,3,2,1
2,3166451.0,1544605721629,2,3,2,1
2,3166453.0,1544605721629,2,3,2,1
2,3166455.0,1544605721629,2,3,2,1
2,3166457.0,1544605721629,2,3,2,3
2,3166459.0,1544605721629,2,3,2,3
2,3166461.0,1544605721629,2,3,2,3
2,3166465.0,1544605721629,3,1,2,1
2,3166467.0,1544605721629,3,1,2,1
2,3166469.0,1544605721629,3,1,2,1
2,3166471.0,1544605721629,3,1,2,1
2,3166473.0,1544605721629,3,1,2,1
2,3166475.0,1544605721629,3,1,2,1
2,3166477.0,1544605721629,3,1,2,1
2,3166479.0,1544605721629,3,1,2,1
2,3166481.0,1544605721629,3,1,2,1
2,3166483.0,1544605721629,3,3,2,1
2,3166485.0,1544605721629,3,3,2,1
2,3166487.0,1544605721629,3,3,2,1
2,3166489.0,1544605721629,3,1,2,1
2,3166491.0,1544605721629,3,1,2,1
2,3166493.0,1544605721629,3,1,2,1
2,3166495.0,1544605721629,3,3,2,1
2,3166497.0,1544605721629,3,3,2,1
2,3166499.0,1544605721629,3,3,2,1
2,3166501.0,1544605721629,3,1,2,1
2,3166503.0,1544605721629,3,1,2,1
2,3166505.0,1544605721629,3,1,2,1
2,3166509.0,1544605721629,1,1,2,1
2,3166511.0,1544605721629,1,1,2,1
2,3166513.0,1544605721629,1,1,2,1
2,3166515.0,1544605721629,1,3,2,1
2,3166517.0,1544605721629,1,3,2,1
2,3166519.0,1544605721629,1,3,2,1
2,3166521.0,1544605721629,1,3,2,1
2,3166523.0,1544605721629,1,3,2,2
2,3166525.0,1544605721629,1,3,2,1
3,4590635.0,1544605727245,1,1,2,3
3,4590637.0,1544605727245,1,1,2,3
3,4590639.0,1544605727245,1,1,2,3
3,4590641.0,1544605727245,1,3,2,3
3,4590643.0,1544605727245,1,3,2,3
3,4590645.0,1544605727245,1,3,2,1
3,4590647.0,1544605727245,1,2,2,2
3,4590649.0,1544605727245,1,2,2,2
3,4590651.0,1544605727245,1,2,2,2
3,4590653.0,1544605727245,1,2,2,2
3,4590655.0,1544605727245,1,2,2,1
3,4590657.0,1544605727245,1,2,2,1
3,4590659.0,1544605727245,1,2,2,2
3,4590661.0,1544605727245,1,2,2,2
3,4590663.0,1544605727245,1,2,2,2
3,4590665.0,1544605727245,1,1,2,5
3,4590667.0,1544605727245,1,1,2,5
3,4590669.0,1544605727245,1,1,2,5
3,4590673.0,1544605727245,3,1,2,2
3,4590675.0,1544605727245,3,1,2,1
3,4590677.0,1544605727245,3,1,2,1
3,4590679.0,1544605727245,3,1,2,1
3,4590681.0,1544605727245,1,1,2,5
3,4590683.0,1544605727245,1,1,2,5
3,4590685.0,1544605727245,1,1,2,5
3,4590687.0,1544605727245,3,3,2,5
3,4590689.0,1544605727245,3,3,2,3
3,4590691.0,1544605727245,3,3,2,2
3,4590693.0,1544605727245,3,3,2,2
3,4590695.0,1544605727245,3,1,2,2
3,4590697.0,1544605727245,1,1,2,5
3,4590699.0,1544605727245,1,1,2,4
3,4590701.0,1544605727245,1,1,2,4
3,4590703.0,1544605727245,1,1,2,4
3,4590705.0,1544605727245,1,3,2,3
3,4590707.0,1544605727245,1,3,2,1
3,4590709.0,1544605727245,1,3,2,1
3,4590711.0,1544605727245,1,3,2,1
3,4590713.0,1544605727245,1,3,2,4
3,4590715.0,1544605727245,1,3,2,4
3,4590717.0,1544605727245,1,3,2,4
3,4590719.0,1544605727245,1,3,2,4
3,4590721.0,1544605727245,1,3,2,2
3,4590723.0,1544605727245,1,3,2,1
3,4590725.0,1544605727245,1,2,2,1
3,4590729.0,1544605727245,2,3,2,1
3,4590731.0,1544605727245,2,3,2,1
3,4590733.0,1544605727245,2,3,2,1
3,4590735.0,1544605727245,1,3,2,4
3,4590737.0,1544605727245,1,3,2,3
3,4590739.0,1544605727245,1,3,2,1
3,4590741.0,1544605727245,1,3,2,1
3,4590743.0,1544605727245,1,3,2,1
3,4590745.0,1544605727245,1,2,2,2
3,4590747.0,1544605727245,1,2,2,1
3,4590749.0,1544605727245,1,2,2,1
3,4590751.0,1544605727245,1,1,2,1
3,4590753.0,1544605727245,2,3,2,1
3,4590755.0,1544605727245,2,3,2,1
3,4590757.0,1544605727245,2,3,2,1
3,4590761.0,1544605727245,3,3,2,1
3,4590763.0,1544605727245,3,3,2,1
3,4590765.0,1544605727245,3,3,2,1
3,4590767.0,1544605727245,2,3,2,1
3,4590769.0,1544605727245,2,3,2,2
3,4590771.0,1544605727245,2,3,2,2
3,4590773.0,1544605727245,3,3,2,1
3,4590775.0,1544605727245,3,3,2,2
3,4590777.0,1544605727245,3,3,2,2
3,4590779.0,1544605727245,3,3,2,1
3,4590781.0,1544605727245,3,3,2,1
3,4590783.0,1544605727245,3,3,2,1
3,4590785.0,1544605727245,2,3,2,1
3,4590787.0,1544605727245,2,3,2,1
3,4590789.0,1544605727245,2,3,2,1
3,4590791.0,1544605727245,2,3,2,1
3,4590793.0,1544605727245,2,3,2,1
3,4590795.0,1544605727245,2,3,2,1
3,4590797.0,1544605727245,3,3,2,1
3,4590799.0,1544605727245,3,3,2,1
3,4590801.0,1544605727245,3,3,2,1
3,4590805.0,1544605727245,1,1,2,1
3,4590807.0,1544605727245,1,1,2,1
3,4590809.0,1544605727245,1,1,2,1
3,4590811.0,1544605727245,3,1,2,1
3,4590813.0,1544605727245,3,1,2,1
3,4590815.0,1544605727245,3,1,2,1
3,4590817.0,1544605727245,3,1,2,1
3,4590819.0,1544605727245,3,1,2,1
3,4590821.0,1544605727245,3,1,2,1
3,4590823.0,1544605727245,1,1,2,1
3,4590825.0,1544605727245,1,1,2,1
3,4590827.0,1544605727245,1,1,2,1
3,4590829.0,1544605727245,3,1,2,1
3,4590831.0,1544605727245,3,1,2,1
3,4590833.0,1544605727245,3,1,2,1
3,4590835.0,1544605727245,1,1,2,1
3,4590837.0,1544605727245,1,1,2,1
3,4590839.0,1544605727245,1,1,2,1
3,4590841.0,1544605727245,1,1,2,1
3,4590843.0,1544605727245,1,1,2,1
3,4590845.0,1544605727245,1,1,2,1
3,4590847.0,1544605727245,1,1,2,1
3,4590849.0,1544605727245,1,1,2,1
3,4590851.0,1544605727245,1,1,2,1
3,4590853.0,1544605727245,1,1,2,1
3,4590855.0,1544605727245,1,1,2,1
3,4590857.0,1544605727245,1,1,2,1
3,4590861.0,1544605727245,2,1,2,1
3,4590863.0,1544605727245,2,1,2,1
3,4590865.0,1544605727245,2,1,2,1
3,4590867.0,1544605727245,1,1,2,1
3,4590869.0,1544605727245,1,1,2,1
3,4590871.0,1544605727245,1,1,2,1
3,4590873.0,1544605727245,2,1,2,1
3,4590875.0,1544605727245,2,1,2,1
3,4590877.0,1544605727245,2,1,2,1
3,4590879.0,1544605727245,2,3,2,1
3,4590881.0,1544605727245,2,3,2,1
3,4590883.0,1544605727245,2,3,2,1
3,4590887.0,1544605727245,3,3,2,1
3,4590889.0,1544605727245,3,3,2,1
3,4590891.0,1544605727245,3,3,2,1
3,4590893.0,1544605727245,3,3,2,1
3,4590895.0,1544605727245,3,3,2,1
3,4590897.0,1544605727245,3,3,2,1
3,4590899.0,1544605727245,2,3,2,1
3,4590901.0,1544605727245,2,3,2,1
3,4590903.0,1544605727245,2,3,2,1
3,4590905.0,1544605727245,2,3,2,1
3,4590907.0,1544605727245,2,3,2,1
3,4590909.0,1544605727245,2,3,2,1
3,4590911.0,1544605727245,3,3,2,1
3,4590913.0,1544605727245,3,3,2,1
3,4590915.0,1544605727245,3,3,2,1
3,4590917.0,1544605727245,3,1,2,1
3,4590919.0,1544605727245,3,1,2,1
3,4590921.0,1544605727245,3,1,2,1
3,4590925.0,1544605727245,1,1,2,1
3,4590927.0,1544605727245,1,1,2,1
3,4590929.0,1544605727245,1,1,2,1
3,4590931.0,1544605727245,3,1,2,1
3,4590933.0,1544605727245,3,1,2,1
3,4590935.0,1544605727245,3,1,2,1
3,4590937.0,1544605727245,3,1,2,1
3,4590939.0,1544605727245,3,1,2,1
3,4590941.0,1544605727245,3,1,2,1
